INDEX,CHANNEL,SAMPLE,IBD_ID,IBD_Name,Cell_ID,Cell_Name,NielsenArea,StoreTypeChannel,StoreType,Handler,BAU_XPanel,BAU_ZPanel,BAU_XUniverse,BAU_ZUniverse,BAU_XFactor,BAU_ZFactor,BAU_XZRatio,VUE_XUniverse,VUE_ZUniverse,VUE_XPanel,VUE_ZPanel,VUE_XFactor,VUE_ZFactor,VUE_XZRatio,VUE_XZDistance,XZ Proposed Distance,ADJ_XFactor,ADJ_XUniverse,VAR_XUniverse (BAU vs VUE),VAR_XUniverse (BAU vs ADJ),VAR_XFactor (BAU vs VUE),VAR_XFactor (BAU vs ADJ),VAR_ZUniverse,BAU_N Area-Channel Cell Weight,BAU_NSPC Area-Channel Cell Weight,VUE_N Area-Channel Cell Weight,VUE_NSPC Area-Channel Cell Weight,ADJ_NSPC Area-Channel Cell Weight,N Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs ADJ),NSPC Area-Channel Cell Weight diff (VUE vs ADJ),Average BAU Universe,Average BAU Panel,Average VUE Universe,Average VUE Panel,Average ADJ Universe,DTest,NSPCTest,XFTest,SignTest,CellDiagnostic
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003784,19097_BOGOTA_SUR_RESTAURANTES_NM,4:cundi_boy,Consumo Local,15:restaurante,0,1,1,3260,3260,3260.0,3260.0,1.0,3262,3262,1,1,3262.0,3262.0,1.0,0.0,0.0,3262.0,3262,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231331,42 RESTAURANTES + PANADERIAS LLANOS,10003696,19015_META_RESTAURANTES,7:llanos,Consumo Local,15:restaurante,1,77827,9,84075,31,1.0803,3.4444,0.31363953083265594,93087,32,83473,9,1.1152,3.5556,0.3136,-6.5649,-6.5649,1.1152,93087,0.1072,0.1072,0.0323,0.0323,0.0323,0.004003616169443368,0.0013268628614044198,0.004113639285255174,0.0013923009721338035,0.0013923009721338035,-0.00011002311581180622,-6.543811072938369e-05,-6.543811072938369e-05,0.0,2712.097,8647.444,2908.969,9274.778,2908.969,1,0,0,0,Normal
CERVEZAS,MONT,20000211,20231329,50 RESTAURANTE + PANADERIAS PACIFICO,10003701,19020_CALI_AREA_METRO_RESTAURANTES,8:pacifico,Consumo Local,15:restaurante,1,631,3,13738,168,21.7718,56.0,0.38878214285714285,27198,177,1185,3,22.9381,59.0,0.3888,-2.723,-2.723,22.9381,27198,0.9798,0.9798,0.0536,0.0536,0.0536,0.01364522417153996,0.00014939784663959787,0.014476159319538726,0.0003027151471834703,0.0003027151471834703,-0.0008309351479987657,-0.0001533173005438724,-0.0001533173005438724,0.0,81.774,210.333,153.661,395.0,153.661,0,1,1,0,Anomalous
CERVEZAS,MONT,20000211,20227906,6 RESTAURANTES + PANADERIAS ATLANTICO,10003488,1151_ATLANTICO_NOR_RESTAURANTES,1:atlantico,Consumo Local,15:restaurante,1,21450,5,437301,168,20.387,33.6,0.6067559523809524,525580,169,25627,5,20.5084,33.8,0.6068,-1.4492,-1.4492,20.5084,525580,0.2019,0.2019,0.006,0.006,0.006,0.008844898388964937,0.0014549308695486747,0.008915382992192446,0.0017356047522534346,0.0017356047522534346,-7.048460322750874e-05,-0.0002806738827047599,-0.0002806738827047599,0.0,2602.982,4290.0,3109.941,5125.4,3109.941,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003791,19102_PEREIRA_AREA_METRO_RESTAURANTES_NM,5:eje_cafetero,Consumo Local,15:restaurante,0,1,1,94,94,94.0,94.0,1.0,94,94,1,1,94.0,94.0,1.0,0.0,0.0,94.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231331,42 RESTAURANTES + PANADERIAS LLANOS,10003695,19014_LLANOS_RESTAURANTES,7:llanos,Consumo Local,15:restaurante,1,7856,5,262124,426,33.3661,85.2,0.39162089201877937,497182,433,14659,5,33.9144,86.6,0.3916,-3.4737,-3.4737,33.9144,497182,0.8967,0.8967,0.0164,0.0164,0.0164,0.05501743510267338,0.004136813567443023,0.055662681578609076,0.007436344300787744,0.007436344300787744,-0.0006452464759356957,-0.003299530733344721,-0.003299530733344721,0.0,615.315,1571.2,1148.226,2931.8,1148.226,1,1,0,0,Anomalous
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003603,5153_ANTIOQUIA_RESTAURANTES_NM,2:antioquia_choco,Consumo Local,15:restaurante,0,1,1,1287,1287,1287.0,1287.0,1.0,1321,1321,1,1,1321.0,1321.0,1.0,0.0,0.0,1321.0,1321,0.0264,0.0264,0.0264,0.0264,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231338,49 RESTAURANTES + PANADERIA ANTIOQUIA_CHOCO,10003859,21514_CHOCO_RESTAURANTES,2:antioquia_choco,Consumo Local,15:restaurante,1,1555,5,472567,376,303.9016,75.2,4.041244680851063,651101,379,2125,5,306.3263,75.8,4.0412,1.6828,1.6828,306.3263,651101,0.3778,0.3778,0.008,0.008,0.008,0.017801344569643027,0.004468459949122757,0.017985099416314716,0.005363736967718813,0.005363736967718813,-0.00018375484667168887,-0.000895277018596056,-0.000895277018596056,0.0,1256.827,311.0,1717.945,425.0,1717.945,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003444,134_BARRANQUILLA_ORI_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,9401,4,95337,22,10.1412,5.5,1.8438545454545454,48433,22,4775,4,10.1412,5.5,1.8439,0.9153,0.9153,10.1412,48433,-0.492,-0.492,0.0,0.0,0.0,0.017929910350448247,0.015091611528998999,0.017857142857142856,0.01081709696749198,0.01081709696749198,7.276749330539095e-05,0.004274514561507018,0.004274514561507018,0.0,4333.5,2350.25,2201.5,1193.75,2201.5,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231339,53 MINIMERCADOS EJE+CENT,10003618,6329_CENTRO_MINIMERCADOS,6:centro,Autoservicios,3:minimercado,1,137151,31,1392736,1029,10.1548,33.1935,0.3059273652974227,979894,1030,96401,31,10.1647,33.2258,0.3059,-12.6318,-12.6318,10.1647,979894,-0.2964,-0.2964,0.001,0.001,0.001,0.694331983805668,0.38938600388229644,0.6922043010752689,0.39932010435607557,0.39932010435607557,0.002127682730399094,-0.009934100473779128,-0.009934100473779128,0.0,1353.485,4424.226,951.353,3109.71,951.353,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003441,131_ATLANTICO_NOR_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,9531,3,167118,35,17.5342,11.6667,1.5029271344939013,329775,35,18807,3,17.5342,11.6667,1.5029,0.5796,0.5796,17.5342,329775,0.9733,0.9733,0.0,0.0,0.0,0.02852485737571312,0.02645436646321213,0.028409090909090908,0.07365243021193542,0.07365243021193542,0.00011576646662221288,-0.04719806374872329,-0.04719806374872329,0.0,4774.8,3177.0,9422.143,6269.0,9422.143,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003445,135_ATLANTICO_SUR_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,57087,12,1322151,224,23.1603,18.6667,1.24072814155689,1514795,224,65404,12,23.1603,18.6667,1.2407,0.6721,0.6721,23.1603,1514795,0.1457,0.1457,0.0,0.0,0.0,0.18255908720456399,0.2092932363581564,0.18181818181818182,0.3383165280051208,0.3383165280051208,0.0007409053863821624,-0.1290232916469644,-0.1290232916469644,0.0,5902.46,4757.25,6762.478,5450.333,6762.478,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003447,137_ATLANTICO_NOR_RESTO_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,20010,6,222055,370,11.0972,61.6667,0.17995449732189336,185601,379,16327,6,11.3671,63.1667,0.18,-11.1623,-11.1623,11.3671,185601,-0.1642,-0.1642,0.0243,0.0243,0.0243,0.3015484922575387,0.03515075781776092,0.30762987012987014,0.0414523984527797,0.0414523984527797,-0.006081377872331428,-0.006301640635018778,-0.006301640635018778,0.0,600.149,3335.0,489.712,2721.167,489.712,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003578,4324_BOGOTA_AREA_METRO_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,12151,5,545254,516,44.8732,103.2,0.4348178294573643,374308,534,8060,5,46.4385,106.8,0.4348,-2.9065,-2.9065,46.4385,374308,-0.3135,-0.3135,0.0349,0.0349,0.0349,0.09165186500888099,0.01868514626926762,0.09398099260823653,0.01663105484309693,0.01663105484309693,-0.0023291275993555377,0.00205409142617069,0.00205409142617069,0.0,1056.694,2430.2,700.951,1612.0,700.951,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003470,238_ANTIOQUIA_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,18592,10,2749104,866,147.8649,86.6,1.7074468822170903,4047355,866,27371,10,147.8649,86.6,1.7074,1.3102,1.3102,147.8649,4047355,0.4722,0.4722,0.0,0.0,0.0,0.32014787430683916,0.1791373426433442,0.3199113409678611,0.26806512371309227,0.26806512371309227,0.00023653333897805107,-0.08892778106974808,-0.08892778106974808,0.0,3174.485,1859.2,4673.62,2737.1,4673.62,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003649,8336_VALLE_DEL_CAUCA_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,13043,7,587737,330,45.0615,47.1429,0.9558491310462446,626213,328,13981,7,44.7883,46.8571,0.9558,-0.1222,-0.1222,44.7883,626213,0.0655,0.0655,-0.0061,-0.0061,-0.0061,0.16940451745379878,0.04924053951231225,0.16743236345074017,0.06749005991854802,0.06749005991854802,0.0019721540030586127,-0.018249520406235772,-0.018249520406235772,0.0,1781.021,1863.286,1909.186,1997.286,1909.186,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231339,53 MINIMERCADOS EJE+CENT,10003605,5327_PEREIRA_AREA_METRO_MINIMERCADOS,5:eje_cafetero,Autoservicios,3:minimercado,1,12872,4,500020,164,38.8456,41.0,0.9474536585365853,384656,164,9902,4,38.8456,41.0,0.9475,-0.1109,-0.1109,38.8456,384656,-0.2307,-0.2307,0.0,0.0,0.0,0.15814850530376084,0.14094750141082807,0.15648854961832062,0.12037322157715408,0.12037322157715408,0.001659955685440223,0.020574279833673992,0.020574279833673992,0.0,3048.902,3218.0,2345.463,2475.5,2345.463,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003446,136_CARTAGENA_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,97094,8,1206748,147,12.4287,18.375,0.6763918367346938,741627,146,60079,8,12.3442,18.25,0.6764,-1.3532,-1.3532,12.3442,741627,-0.3854,-0.3854,-0.0068,-0.0068,-0.0068,0.1198044009779951,0.19102522661082774,0.1185064935064935,0.16563605749613228,0.16563605749613228,0.0012979074715016026,0.025389169114695465,0.025389169114695465,0.0,8209.17,12136.75,5079.637,7509.875,5079.637,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003471,239_MEDELLIN_AREA_METRO_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,10560,7,2057563,326,194.845,46.5714,4.183790910301172,2021822,324,10440,7,193.6497,46.2857,4.1838,2.0134,2.0134,193.6497,2021822,-0.0174,-0.0174,-0.0061,-0.0061,-0.0061,0.12051756007393716,0.13407509069910314,0.11968969338751385,0.13390966805626184,0.13390966805626184,0.0008278666864233036,0.00016542264284130637,0.00016542264284130637,0.0,6311.543,1508.571,6240.191,1491.429,6240.191,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231339,53 MINIMERCADOS EJE+CENT,10003604,5326_EJE_CAFETERO_MINIMERCADOS,5:eje_cafetero,Autoservicios,3:minimercado,1,19593,14,1612905,602,82.3205,43.0,1.9144302325581395,1628810,612,19462,14,83.688,43.7143,1.9144,1.7872,1.7872,83.688,1628810,0.0099,0.0099,0.0166,0.0166,0.0166,0.5805207328833173,0.4546516734591249,0.583969465648855,0.5097154523446517,0.5097154523446517,-0.0034487327655376987,-0.05506377888552677,-0.05506377888552677,0.0,2679.244,1399.5,2661.454,1390.143,2661.454,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231339,53 MINIMERCADOS EJE+CENT,10003606,5328_PEREIRA_MINIMERCADOS,5:eje_cafetero,Autoservicios,3:minimercado,1,9415,6,907017,150,96.3374,25.0,3.8534960000000003,566115,151,5837,6,96.9798,25.1667,3.8535,1.8138,1.8138,96.9798,566115,-0.3758,-0.3758,0.0067,0.0067,0.0067,0.1446480231436837,0.25567333284097643,0.14408396946564886,0.17715851652684628,0.17715851652684628,0.0005640536780348315,0.07851481631413015,0.07851481631413015,0.0,6046.78,1569.167,3749.106,972.833,3749.106,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231334,54 MINIMERCADOS LLAN,10003629,7331_LLANOS_MINIMERCADOS,7:llanos,Autoservicios,3:minimercado,1,68517,17,906230,988,13.2264,58.1176,0.2275799413602764,988713,988,74753,17,13.2264,58.1176,0.2276,-13.9941,-13.9941,13.2264,988713,0.091,0.091,0.0,0.0,0.0,0.581518540317834,0.3625178112681623,0.5808348030570253,0.35530618207378645,0.35530618207378645,0.0006837372608087255,0.007211629194375846,0.007211629194375846,0.0,917.237,4030.412,1000.722,4397.235,1000.722,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20231334,54 MINIMERCADOS LLAN,10003631,7333_VILLAVICENCIO_MINIMERCADOS,7:llanos,Autoservicios,3:minimercado,1,42179,14,614232,425,14.5625,30.3571,0.4797065595857312,692562,426,47446,14,14.5968,30.4286,0.4797,-4.0582,-4.0582,14.5968,692562,0.1275,0.1275,0.0024,0.0024,0.0024,0.25014714537963506,0.2457102945729736,0.25044091710758376,0.2488806762623589,0.2488806762623589,-0.00029377172794869955,-0.0031703816893852987,-0.0031703816893852987,0.0,1445.252,3012.786,1625.732,3389.0,1625.732,1,0,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003574,4320_BOGOTA_ORI_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,20640,5,2223264,350,107.7163,70.0,1.5388042857142858,1951523,348,18221,5,107.1008,69.6,1.5388,0.7829,0.7829,107.1008,1951523,-0.1222,-0.1222,-0.0057,-0.0057,-0.0057,0.06216696269982238,0.07618836915492047,0.061246040126715945,0.08670903651689263,0.08670903651689263,0.0009209225731064349,-0.010520667361972158,-0.010520667361972158,0.0,6352.183,4128.0,5607.825,3644.2,5607.825,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003553,3317_BUCARAMANGA_AREA_METRO_MINIMERCADOS,3:santanderes,Autoservicios,3:minimercado,1,9011,5,521173,263,57.8374,52.6,1.0995703422053231,550273,271,9233,5,59.5967,54.2,1.0996,0.2025,0.2025,59.5967,550273,0.0558,0.0558,0.0304,0.0304,0.0304,0.13871308016877637,0.058733565695296294,0.14195914091147196,0.06061530360911731,0.06061530360911731,-0.0032460607426955945,-0.0018817379138210133,-0.0018817379138210133,0.0,1981.646,1802.2,2030.528,1846.6,2030.528,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003647,8334_PUTUMAYO_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,11284,8,1133736,583,100.4729,72.875,1.3787018867924528,1118281,582,11149,8,100.3006,72.75,1.3787,0.7769,0.7769,100.3006,1118281,-0.0136,-0.0136,-0.0017,-0.0017,-0.0017,0.29928131416837783,0.0949842740962894,0.29709035222052066,0.12052265234955806,0.12052265234955806,0.002190961947857173,-0.025538378253268657,-0.025538378253268657,0.0,1944.659,1410.5,1921.445,1393.625,1921.445,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003522,2311_MEDELLIN_CEN_ALT_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,17041,5,1062580,91,62.3543,18.2,3.4260604395604397,1047086,91,16792,5,62.3543,18.2,3.4261,1.5834,1.5834,62.3543,1047086,-0.0146,-0.0146,0.0,0.0,0.0,0.03364140480591497,0.06923992600715168,0.03361654968599926,0.0693507829504076,0.0693507829504076,2.4855119915713486e-05,-0.00011085694325592421,-0.00011085694325592421,0.0,11676.703,3408.2,11506.44,3358.4,11506.44,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003525,2314_CHOCO_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,14147,5,296853,330,20.9835,66.0,0.31793181818181815,304060,330,14490,5,20.9835,66.0,0.3179,-4.7971,-4.7971,20.9835,304060,0.0243,0.0243,0.0,0.0,0.0,0.12199630314232902,0.019343559783734865,0.12190616919098633,0.020138555060330226,0.020138555060330226,9.013395134269131e-05,-0.0007949952765953609,-0.0007949952765953609,0.0,899.555,2829.4,921.394,2898.0,921.394,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003650,8337_CALI_AREA_METRO_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,5926,6,437702,81,73.8613,13.5,5.471207407407407,424454,83,5608,6,75.6849,13.8333,5.4712,2.0018,2.0018,75.6849,424454,-0.0303,-0.0303,0.0247,0.0247,0.0247,0.04158110882956879,0.03667062414926761,0.042368555385400714,0.045745498564653535,0.045745498564653535,-0.0007874465558319263,-0.009074874415385924,-0.009074874415385924,0.0,5403.728,987.667,5113.904,934.667,5113.904,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003524,2313_MEDELLIN_SUR_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,24281,5,2453423,248,101.0429,49.6,2.037155241935484,2417770,248,23928,5,101.0429,49.6,2.0372,1.1384,1.1384,101.0429,2417770,-0.0145,-0.0145,0.0,0.0,0.0,0.09168207024029575,0.1598701528207232,0.09161433321019578,0.16013416519178653,0.16013416519178653,6.773703009996246e-05,-0.00026401237106332687,-0.00026401237106332687,0.0,9892.835,4856.2,9749.073,4785.6,9749.073,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003669,8638_CALI_NOR_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,82529,9,2195332,412,26.6007,45.7778,0.5810829703480727,2221526,405,84957,9,26.1487,45.0,0.5811,-2.1628,-2.1628,26.1487,2221526,0.0119,0.0119,-0.017,-0.017,-0.017,0.011578562796841187,0.016698814947568134,0.0114400316366307,0.013040205085069862,0.013040205085069862,0.000138531160210488,0.0036586098624982726,0.0036586098624982726,0.0,5328.476,9169.889,5485.249,9439.667,5485.249,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227900,18 MINIMERCADOS ATLANTICO,10003443,133_BARRANQUILLA_OCC_MINIMERCADOS,1:atlantico,Autoservicios,3:minimercado,1,23279,5,46653,47,2.0041,9.4,0.21320212765957447,16848,46,8589,5,1.9615,9.2,0.2132,-8.2517,-8.2517,1.9615,16848,-0.6389,-0.6389,-0.0213,-0.0213,-0.0213,0.03830480847595762,0.0073850546237283566,0.037337662337662336,0.003762856930363696,0.003762856930363696,0.000967146138295287,0.0036221976933646606,0.0036221976933646606,0.0,992.617,4655.8,366.261,1717.8,366.261,1,1,0,0,Anomalous
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003577,4323_CUNDINAMARCA_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,24789,5,1034913,526,41.7489,105.2,0.39685266159695815,612999,541,14275,5,42.9395,108.2,0.3969,-3.3984,-3.3984,42.9395,612999,-0.4077,-0.4077,0.0285,0.0285,0.0285,0.09342806394316164,0.03546512410906946,0.09521295318549806,0.027236446957488412,0.027236446957488412,-0.0017848892423364265,0.00822867715158105,0.00822867715158105,0.0,1967.515,4957.8,1133.085,2855.0,1133.085,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231334,54 MINIMERCADOS LLAN,10003630,7332_META_MINIMERCADOS,7:llanos,Autoservicios,3:minimercado,1,59473,8,379676,142,6.384,17.75,0.3596619718309859,439999,142,68922,8,6.384,17.75,0.3597,-5.0357,-5.0357,6.384,439999,0.1589,0.1589,0.0,0.0,0.0,0.08357857563272514,0.1518812139424327,0.08348030570252793,0.1581190545752751,0.1581190545752751,9.826993019720898e-05,-0.006237840632842384,-0.006237840632842384,0.0,2673.775,7434.125,3098.585,8615.25,3098.585,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003575,4321_BOGOTA_OCC_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,15773,6,5201946,789,329.8007,131.5,2.5079901140684413,4068562,787,12367,6,328.9648,131.1667,2.508,1.4728,1.4728,328.9648,4068562,-0.2179,-0.2179,-0.0025,-0.0025,-0.0025,0.14014209591474244,0.1782639318461334,0.13850756775783174,0.18077219229762687,0.18077219229762687,0.0016345281569107029,-0.002508260451493466,-0.002508260451493466,0.0,6593.087,2628.833,5169.71,2061.167,5169.71,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003551,3315_SANTANDERES_MINIMERCADOS,3:santanderes,Autoservicios,3:minimercado,1,58341,16,5846965,869,100.2205,54.3125,1.8452566168009206,5862539,871,58362,16,100.4512,54.4375,1.8453,1.8323,1.8323,100.4512,5862539,0.0027,0.0027,0.0023,0.0023,0.0023,0.4583333333333333,0.6589234341487339,0.4562598218962808,0.6457877842548898,0.6457877842548898,0.002073511437052533,0.013135649893844081,0.013135649893844081,0.0,6728.383,3646.312,6730.814,3647.625,6730.814,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003579,4325_BOYACA_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,15803,9,2438596,1163,154.3122,129.2222,1.194161684292637,2483952,1169,16014,9,155.1083,129.8889,1.1942,0.4878,0.4878,155.1083,2483952,0.0186,0.0186,0.0052,0.0052,0.0052,0.20657193605683838,0.0835675170684689,0.20573741640267512,0.11036563989981592,0.11036563989981592,0.0008345196541632571,-0.026798122831347013,-0.026798122831347013,0.0,2096.815,1755.889,2124.852,1779.333,2124.852,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003576,4322_BOGOTA_SUR_MINIMERCADOS,4:cundi_boy,Autoservicios,3:minimercado,1,58046,9,6231217,586,107.3496,65.1111,1.6487142745246204,4128819,591,38136,9,108.2656,65.6667,1.6487,1.1804,1.1804,108.2656,4128819,-0.3374,-0.3374,0.0085,0.0085,0.0085,0.10408525754884547,0.2135357119444277,0.10401267159450897,0.1834494994128381,0.1834494994128381,7.258595433649873e-05,0.03008621253158958,0.03008621253158958,0.0,10633.476,6449.556,6986.157,4237.333,6986.157,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003554,3318_BUCARAMANGA_MINIMERCADOS,3:santanderes,Autoservicios,3:minimercado,1,17357,6,879684,243,50.6818,40.5,1.2514024691358026,968176,243,19103,6,50.6818,40.5,1.2514,0.4921,0.4921,50.6818,968176,0.1006,0.1006,0.0,0.0,0.0,0.1281645569620253,0.09913594527172556,0.12729177579884757,0.10664939436799689,0.10664939436799689,0.0008727811631777382,-0.00751344909627133,-0.00751344909627133,0.0,3620.099,2892.833,3984.263,3183.833,3984.263,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003648,8335_PACIFICO_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,38913,8,2361598,350,60.6892,43.75,1.3871817142857144,1324394,349,21885,8,60.5158,43.625,1.3872,0.7895,0.7895,60.5158,1324394,-0.4392,-0.4392,-0.0029,-0.0029,-0.0029,0.17967145790554415,0.1978544138470057,0.17815211842776926,0.1427364657325311,0.1427364657325311,0.0015193394777748837,0.055117948114474596,0.055117948114474596,0.0,6747.423,4864.125,3794.825,2735.625,3794.825,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20231336,51 MINIMERCADOS ANTIOQUIA,10003521,2310_MEDELLIN_NOR_MINIMERCADOS,2:antioquia_choco,Autoservicios,3:minimercado,1,12669,6,1405616,403,110.9492,67.1667,1.6518483117378104,1744318,404,15682,6,111.2244,67.3333,1.6518,0.9666,0.9666,111.2244,1744318,0.241,0.241,0.0025,0.0025,0.0025,0.14898336414048058,0.09159286626368697,0.14924270410048024,0.11552997462910314,0.11552997462910314,-0.0002593399599996604,-0.023937108365416168,-0.023937108365416168,0.0,3487.881,2111.5,4317.619,2613.667,4317.619,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20229020,39 SUPERMERCADOS CUND+EJE+CENT+LLAN+PAC,10003645,8138_CALI_ORI_SUPER_IND_Y_OTRAS_CAD,8:pacifico,Autoservicios,1:supermercados,1,29359,3,140871,10,4.7982,3.3333,1.4394743947439474,173200,10,36097,3,4.7982,3.3333,1.4395,0.5288,0.5288,4.7982,173200,0.2295,0.2295,0.0,0.0,0.0,0.00513347022587269,0.011802156477538319,0.005104645227156712,0.018666617233900475,0.018666617233900475,2.8824998715977317e-05,-0.006864460756362156,-0.006864460756362156,0.0,14087.1,9786.333,17320.0,12032.333,17320.0,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003725,19044_CALI_ORI_BARES,8:pacifico,Consumo Local,11:bar,1,56031,5,4627885,336,82.5951,67.2,1.2290937499999999,4440406,332,54408,5,81.6118,66.4,1.2291,0.4168,0.4168,81.6118,4440406,-0.0405,-0.0405,-0.0119,-0.0119,-0.0119,0.02729044834307992,0.05032727132739084,0.027153022000490717,0.04942194851990457,0.04942194851990457,0.00013742634258920305,0.0009053228074862724,0.0009053228074862724,0.0,13773.467,11206.2,13374.717,10881.6,13374.717,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229023,37 MINIMERCADOS SANT+CUND,10003552,3316_CUCUTA_MINIMERCADOS,3:santanderes,Autoservicios,3:minimercado,1,3035,5,193695,351,63.8204,70.2,0.9091225071225071,373906,352,5842,5,64.0022,70.4,0.9091,-0.2235,-0.2235,64.0022,373906,0.9304,0.9304,0.0028,0.0028,0.0028,0.185126582278481,0.02182844853311744,0.18438973284442117,0.0411876027195058,0.0411876027195058,0.0007368494340598275,-0.01935915418638836,-0.01935915418638836,0.0,551.838,607.0,1062.233,1168.4,1062.233,0,1,0,0,Normal
